openalex_id,title,retrieved_by,n_queries
https://openalex.org/W7119752409,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7119762823,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7119780992,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7119800367,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7119869507,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7119872539,Crystallizing Theory Evaluation: A Human–AI Collaborative Framework for Multi‐Perspective Nursing Theory Analysis,"Q1, Q10",2
https://openalex.org/W7119917144,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7119936412,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7119945596,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7119958922,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7120053948,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7120075631,Histological Differentiation of Swertia species: An Implication for Raw material Authentication to Avert Adulteration,Q2,1
https://openalex.org/W7120087000,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7120190113,CompRep: A Dataset For Computational Reproducibility,Q1,1
https://openalex.org/W7120213448,OTIP: A Falsifiable Anti-Goodhart Protocol for Testing Ontological Commitments via Interventions in Reinforcement Learning Agents,Q3,1
https://openalex.org/W7120272519,Rotation-Robust Regression with Convolutional Model Trees,Q3,1
https://openalex.org/W7120327696,Reproducibility of 24-hour intraocular pressure curve in patients with glaucoma and suspected glaucoma,Q2,1
https://openalex.org/W7120494736,Methodology to analyze the structural state due to the quality of the manufacturing process using an optimized numerical approach and dynamic analysis,Q1,1
https://openalex.org/W7120503935,Políticas editoriales de datos científicos en revistas del área de comunicación e información,"Q1, Q10, Q15",3
https://openalex.org/W7120527859,"Scripts for: Predicting Suitable Habitat for Skwenkwínem (Claytonia lanceolata), a Culturally Significant Plant, Using a Reproducible Species Distribution Model",Q1,1
https://openalex.org/W7120552640,A provenance mechanism for a component-oriented High-Performance Computing services cloud,Q1,1
https://openalex.org/W7121051426,Assessing the Computational Reproducibility of Psychology Learning and Teaching Research,Q1,1
https://openalex.org/W7121244311,OTIP: A Falsifiable Anti-Goodhart Protocol for Testing Ontological Commitments via Interventions in Reinforcement Learning Agents,Q3,1
https://openalex.org/W7121344761,"Ontological Resolution Theory (ORT): Canon v2.5 — Axioms, Theorems, Hypotheses, and Public Verification Protocols",Q6,1
https://openalex.org/W7121406270,Mode-Mixing MCMC Enhances Sampling Efficiency for G-Quadruplex Ligand Binding Pose Sampling under a Walltime-Normalized Benchmark,Q1,1
https://openalex.org/W7121451821,AI-Optimized Cloud Migration,Q3,1
https://openalex.org/W7121468237,Towards the transformation of MATLAB models into FPGA-Based hardware accelerators,Q6,1
https://openalex.org/W7121564674,Mode-Mixing MCMC Enhances Sampling Efficiency for G-Quadruplex Ligand Binding Pose Sampling under a Walltime-Normalized Benchmark,Q1,1
https://openalex.org/W7121684534,"A Geometric Origin for Spin, Entanglement, and Gravity from 10-Dimensional Topology",Q1,1
https://openalex.org/W7122378593,UCT Zero-Parameter Geometric Derivation of Physical and Mathematical Constants from E₈ Lattice Projection with Quantum Computing Applications,Q6,1
https://openalex.org/W7122400217,Political Science and Public Administration In The Implementation Of Public Policies,Q3,1
https://openalex.org/W7122427003,"Automation,Compliance,AndPublicHealthReliabilityInBiomedical Infrastructure",Q1,1
https://openalex.org/W7122438302,"A Geometric Origin for Spin, Entanglement, and Gravity from 10-Dimensional Topology",Q1,1
https://openalex.org/W7122472188,UCT Zero-Parameter Geometric Derivation of Physical and Mathematical Constants from E₈ Lattice Projection with Quantum Computing Applications,Q6,1
https://openalex.org/W7122708194,Constraint-Driven Cosmology (CDC): Thermodynamic and Consistency Gates on Late-Time Expansion (Final),Q3,1
https://openalex.org/W7122751471,"Hypnosis Enhances Executive Performance, Reduces Negative Memories Reactivity, Stress and Anxiety in Medical Students: A Network, Bayesian, Psychophysiological and Machine Learning Study",Q1,1
https://openalex.org/W7122838888,"Automation,Compliance,AndPublicHealthReliabilityInBiomedical Infrastructure",Q1,1
https://openalex.org/W7123092059,OTIP: A Falsifiable Anti-Goodhart Protocol for Testing Ontological Commitments via Interventions in Reinforcement Learning Agents,Q3,1
https://openalex.org/W7123348182,The Biological Algorithm for Cancer Therapy,Q1,1
https://openalex.org/W7123348771,"Nutrient–Carbon Interactions and Monsoon-Driven Harmful Algal Bloom Dynamics in the Bosaso Coastal Waters of Puntland, Somalia (2023–2025)",Q1,1
https://openalex.org/W7123356260,PHM-Vibench,Q1,1
https://openalex.org/W7123597272,"Advanced computing for reproducibility of astronomy Big Data Science, with a showcase of AMIGA and the SKA Science prototype",Q4,1
https://openalex.org/W7123632381,A Comparative Review of Privacy Protection Techniques in Federated Learning,Q3,1
https://openalex.org/W7123653281,Segmental Colitis Associated with Diverticulosis: Status Quo,Q2,1
https://openalex.org/W7123720644,Unveiling the Superior Mechanism of Au‐SPE Compared With C‐SPE,Q6,1
https://openalex.org/W7123819304,"3D printing of droplet microfluidic devices: principles, wetting control, scale-up, and beyond",Q4,1
https://openalex.org/W7123888441,Adaptive Monitoring and Real-World Evaluation of Agentic AI Systems,Q3,1
https://openalex.org/W7123926851,Integrating Machine Learning Standards in Disseminating Machine Learning Research,Q3,1
https://openalex.org/W7124117459,PsyAgent: Constructing Human-like Agents Based on Psychological Modeling and Contextual Interaction,"Q1, Q10",2
https://openalex.org/W7124117816,Comparing three learn-then-test paradigms in a multivariate normal means problem,Q1,1
https://openalex.org/W7124118228,"Advanced computing for reproducibility of astronomy Big Data Science, with a showcase of AMIGA and the SKA Science prototype","Q4, Q6",2
https://openalex.org/W7124147739,Volakas marble data and MLP-RFF Python code,Q1,1
https://openalex.org/W7124153030,Computational Reproducibility in Sports Science: A Registered Report Reanalyzing Private Raw Data,Q1,1
https://openalex.org/W7124154280,Volakas marble data and MLP-RFF Python code,Q1,1
https://openalex.org/W7124154682,The Excitation-based Model of the Universe (EMU),Q1,1
https://openalex.org/W7124157763,The Excitation-based Model of the Universe (EMU),Q1,1
https://openalex.org/W7124161749,The Computational Reproducibility of Psychology Learning and Teaching Research,Q1,1
https://openalex.org/W7124178490,HeMoVal - Analysis code,Q1,1
https://openalex.org/W7124216352,HeMoVal - Analysis code,Q1,1
https://openalex.org/W7124240096,"Evaluating Autonomous Truck Adoption: An Elasticity-Based Model of Demand, Modal Shift, and Emissions","Q1, Q7",2
https://openalex.org/W7124248047,Extracting Histologic Features to Distinguish Primary and Metastatic Squamous Cell Carcinoma of the Lung,Q2,1
https://openalex.org/W7124250287,Floor-Specified No-Meta Autonomy,Q6,1
https://openalex.org/W7124269531,La reproductibilité en science et la RDA: Zoom sur le groupe de travail Reproducibility Checklist,Q3,1
https://openalex.org/W7124271251,La reproductibilité en science et la RDA: Zoom sur le groupe de travail Reproducibility Checklist,Q3,1
https://openalex.org/W7124276915,Floor-Specified No-Meta Autonomy,Q6,1
https://openalex.org/W7124281394,Evaluation of variable conditions for the integration of students with disabilities in higher education institutions,Q2,1
https://openalex.org/W7124314611,"Preserving scientific integrity in academic publishing: Navigating artificial intelligence, journal policies, and the impact factor as a quality indicator",Q5,1
https://openalex.org/W7124358032,Position on LLM-Assisted Peer Review: Addressing Reviewer Gap through Mentoring and Feedback,Q6,1
https://openalex.org/W7124421037,"A Geometric Origin for Spin, Entanglement, and Gravity from 10-Dimensional Topology",Q1,1
https://openalex.org/W7124421192,Single Bouts and 8-Weeks of Resistance Training Drives Different a Lactate-Butyrate-Dopamine Axis Linking Gut Microbiota to Reward and Neuroplasticity,Q1,1
https://openalex.org/W7124424077,La reproductibilité en Science et la RDA : Zoom sur le groupe de travail Reproducibility Checklist,Q3,1
https://openalex.org/W7124428294,Spectral Regularization of the Lonely Runner Conjecture: The Hard-Deck Limit and ACI Manifold Rupture,Q1,1
https://openalex.org/W7124434094,"Assessment of vitamin D nutritional status among adults in Lu'an, China, based on serum 25-hydroxyvitamin D measured by LC-MS/MS",Q2,1
https://openalex.org/W7124446711,Single Bouts and 8-Weeks of Resistance Training Drives Different a Lactate-Butyrate-Dopamine Axis Linking Gut Microbiota to Reward and Neuroplasticity,Q1,1
https://openalex.org/W7124450837,Spectral Regularization of the Lonely Runner Conjecture: The Hard-Deck Limit and ACI Manifold Rupture,Q1,1
https://openalex.org/W7124463038,Proposal of Economic Historical Studies: Rationality of Extra-Institutional Mediators and Interdisciplinary Re-evaluation,"Q2, Q12",2
https://openalex.org/W7124467979,Phase Diagrams for Human–AI Development: An Observational Theory of Finalization and Responsibility,Q4,1
https://openalex.org/W7124470914,Phase Diagrams for Human–AI Development: An Observational Theory of Finalization and Responsibility,Q4,1
https://openalex.org/W7124488169,Proposal of Economic Historical Studies: Rationality of Extra-Institutional Mediators and Interdisciplinary Re-evaluation,"Q2, Q12",2
https://openalex.org/W7124535390,AI-Governed Decentralized Economic Systems for Wealth Redistribution,Q3,1
https://openalex.org/W7124580326,A High-throughput Analysis of Gene Expression in the Intestine in Severe Neonatal Anemia,Q1,1
https://openalex.org/W7124691053,Diagnostic and Therapeutic Potential of Substance P/NK1 Receptor in Primary Dysmenorrhea: A Pilot Study,Q2,1
https://openalex.org/W7124703298,The Instrument as Cosmos: The Gai Tian Model and Its Operational Embodiment in Early Chinese Science,Q6,1
https://openalex.org/W7124714374,"Optimizing Breast Cancer Screening Outcomes in Dense Breasts: Diagnostic Performance, Cost-Effectiveness and Implementation of Supplemental Modalities",Q4,1
https://openalex.org/W7124716249,Explainable artificial-intelligence methods in decision support for delivery management,Q2,1
https://openalex.org/W7124719027,Deep Neural Network-Based Approach for Small-Size Colony Counting in the Textile Industry,Q4,1
https://openalex.org/W7124732036,Crystal Structure Prediction for Aprotic Ionic Liquids – Searching for the Unknown,Q1,1
https://openalex.org/W7124732199,phdpablo/article-template: ARTE v2.1,Q6,1
https://openalex.org/W7124827909,Serum Midkine as a Potential Biomarker Associated with Disease Severity and Remodeling-Related Mediators in Children with Asthma,Q2,1
https://openalex.org/W7124847784,Advancing the implementation of artificial intelligence in regulatory frameworks for chemical safety assessment by defining robust readiness criteria,Q2,1
https://openalex.org/W7124859189,A Deterministic Debt-Ledger Framework for RH Verification,Q6,1
https://openalex.org/W7124872426,A Deterministic Debt-Ledger Framework for RH Verification,Q6,1
https://openalex.org/W7124891704,A Deterministic Debt-Ledger Framework for RH Verification,Q6,1
https://openalex.org/W7124896661,A Deterministic Debt-Ledger Framework for RH Verification,Q6,1
https://openalex.org/W7124921269,A Deterministic Debt-Ledger Framework for RH Verification,Q6,1
https://openalex.org/W7124954738,"Update on the Prime Vortex Theory: Fractal Phase-Convergence and Reconciliation of the ""12.8"" Discrepancy",Q2,1
https://openalex.org/W7124969468,<scp>FAIR</scp> Workflows in Earth System Modelling: A Use Case With Semantic Data Management,Q1,1
https://openalex.org/W7125029202,A Deterministic Debt-Ledger Framework for RH Verification,Q6,1
https://openalex.org/W7125030714,Computational Modeling of Failure Mechanisms in Mechanical Systems: Applications For Energy and Industrial Sectors,Q1,1
https://openalex.org/W7125076830,Development and Validation of Bioanalytical Method for Efavirenz in Dried Blood Spot Using High Performance Liquid Chromatography–Photodiode Array,Q4,1
https://openalex.org/W7125112430,A Deterministic Debt-Ledger Framework for RH Verification,Q6,1
https://openalex.org/W7125112789,Hot dry spells and extreme rain increased corn and soybean prices in the United States Midwest,"Q1, Q7",2
https://openalex.org/W7125130306,PRIME: Policy-Reinforced Iterative Multi-Agent Execution for Algorithmic Reasoning in Large Language Models,Q3,1
https://openalex.org/W7125145941,Operationalising artificial intelligence bills of materials for verifiable AI provenance and lifecycle assurance,"Q4, Q6",2
https://openalex.org/W7125150477,A Deterministic Debt-Ledger Framework for RH Verification,Q6,1
https://openalex.org/W7125157479,"The CRISPR Revolution: Gene Editing, Biotechnology, and the Future of Humanity",Q3,1
https://openalex.org/W7125196323,The δ–Functional Framework for Navier–Stokes Regularity v3.7: Riccati Barriers and Equivalence to Classical Criteria,Q1,1
https://openalex.org/W7125206747,Good practices for documenting AI-based studies on energy and buildings,Q3,1
https://openalex.org/W7125237867,A Deterministic Debt-Ledger Framework for RH Verification,Q6,1
https://openalex.org/W7125266576,Ontology-aligned structuring and reuse of multimodal materials data and workflows towards automatic reproduction,Q1,1
https://openalex.org/W7125268720,The Excitation-based Model of the Universe (EMU),Q1,1
https://openalex.org/W7125352346,Verifying Floating-Point Programs in Stainless,Q6,1
https://openalex.org/W7125352565,Quantitative Methods in Finance,Q6,1
https://openalex.org/W7125352576,Ontology-aligned structuring and reuse of multimodal materials data and workflows towards automatic reproduction,Q1,1
https://openalex.org/W7125361932,Development and Validation of Bioanalytical Method for Efavirenz in Dried Blood Spot Using High Performance Liquid Chromatography&amp;ndash;Photodiode Array,Q4,1
https://openalex.org/W7125372927,The application of AI-assisted music therapy tools in mental health interventions,Q2,1
https://openalex.org/W7125374322,"Adaptive Recursive Cognition (ARC): A Reproducible Architecture for Multi-Loop Stabilization, Self-Improvement, and Token-Level Control in Language Models",Q4,1
https://openalex.org/W7125387187,Bridging the data desert,Q2,1
https://openalex.org/W7125399380,"Adaptive Recursive Cognition (ARC): A Reproducible Architecture for Multi-Loop Stabilization, Self-Improvement, and Token-Level Control in Language Models",Q4,1
https://openalex.org/W7125415964,"Spatial Polarization. A Replication Study of Cerina et al. (The Economic Journal, 2023)",Q1,1
https://openalex.org/W7125428441,Peer Review Report For: Survey about Barriers and Solutions for Enhancing Computational Reproducibility in Scientific Research [version 1; peer review: 2 approved with reservations],Q1,1
https://openalex.org/W7125489492,Collatz Final Gate v7.0: Uniform Flux → Uniform Gap → Global Contraction (Auditable Gate A/B Closure Program),Q6,1
https://openalex.org/W7125496364,How do Journal Editors Make Decisions About Adopting Open-Science Related Policies or Reforms in their Journal?,"Q1, Q8",2
https://openalex.org/W7125508596,"ДОКАЗООРІЄНТОВАНИЙ ЗАХИСТ ПРАВ ІНТЕЛЕКТУАЛЬНОЇ ВЛАСНОСТІ НА МУЛЬТИМЕДІЙНІ ДАНІ В ЕПОХУ КОНТЕНТУ, ЗГЕНЕРОВАНОГО ШІ",Q6,1
https://openalex.org/W7125511998,Collatz Final Gate v7.0: Uniform Flux → Uniform Gap → Global Contraction (Auditable Gate A/B Closure Program),Q6,1
https://openalex.org/W7125526065,Low-Grade Fibromyxoid Sarcoma and Related Subtypes: A Systematic Review and Pooled Analysis of 773 Cases,Q2,1
https://openalex.org/W7125578980,Reproducibility Package – Stochastic Life-Cycle Assessment of Global Hydrogen Infrastructure,Q1,1
https://openalex.org/W7125583962,An isotope dilution-liquid chromatography-tandem mass spectrometry-based candidate reference measurement procedure for the quantification of 5-alpha-dihydrotestosterone in human serum and plasma,Q2,1
https://openalex.org/W7125584615,Reproducibility Package – Stochastic Life-Cycle Assessment of Global Hydrogen Infrastructure,Q1,1
https://openalex.org/W7125613824,Unlocking GAI in Universities: Leadership-Driven Corporate Social Responsibility for Digital Sustainability,"Q1, Q7, Q8, Q15",4
https://openalex.org/W7125623938,How do Journal Editors Make Decisions About Adopting Open-Science Related Policies or Reforms in their Journal?,"Q1, Q8",2
https://openalex.org/W7125627937,"Z.I.P.P.E.D. Framework: A Unified Approach to Galactic Dynamics, Resonance, and Coherent Systems",Q1,1
https://openalex.org/W7125633735,The Turing_Sahbani Machine,Q6,1
https://openalex.org/W7125646021,"Z.I.P.P.E.D. Framework: A Unified Approach to Galactic Dynamics, Resonance, and Coherent Systems",Q1,1
https://openalex.org/W7125646876,Public benchmark models and evaluation artefacts for: Cross-solver finite-element mesh conversion via a neutral hierarchical intermediate representation,Q6,1
https://openalex.org/W7125648664,The Global Hydro-Logic Tectonic: A Unified Systems Model of Cognitive Biogeography.,Q1,1
https://openalex.org/W7125650513,The Global Hydro-Logic Tectonic: A Unified Systems Model of Cognitive Biogeography.,Q1,1
https://openalex.org/W7125659768,The Turing_Sahbani Machine,Q6,1
https://openalex.org/W7125664388,Public benchmark models and evaluation artefacts for: Cross-solver finite-element mesh conversion via a neutral hierarchical intermediate representation,Q6,1
https://openalex.org/W7125682593,Predicting psychological resilience and mental health from multimodal wearable sensor data using graph neural networks,Q4,1
https://openalex.org/W7125688199,Applying Action Research to Developing a GPT-Based Assistant for Construction Cost Code Verification in State-Funded Projects in Vietnam,Q6,1
https://openalex.org/W7125690405,CAPTURE: A Stakeholder-Centered Iterative MLOps Lifecycle,Q6,1
https://openalex.org/W7125691393,Integrate Computational Replay in Institutional Repositories,Q1,1
https://openalex.org/W7125716324,"Cosmic–climatic futures: interstellar objects, solar variability, and planetary consciousness (2027–2032)",Q2,1
https://openalex.org/W7125716631,Integrate Computational Replay in Institutional Repositories,Q1,1
https://openalex.org/W7125771789,"Rulers on the road: itinerant rule in the Holy Roman Empire, AD 919–1519","Q1, Q9",2
https://openalex.org/W7125782757,Ground-Glass Enhancement on Contrast-Enhanced Mammography: A CT-Inspired Qualitative Descriptor for Breast Lesion Characterization,Q2,1
https://openalex.org/W7125784168,"Next-Generation Advances in Quantum Computing: Algorithms, Networks, and Secure Systems",Q3,1
https://openalex.org/W7125784828,DATA - Pyrolysis-driven stabilization and micronutrient partitioning in poultry waste–derived biochars,Q1,1
https://openalex.org/W7125806791,"How to Better Assess the Real Role of the Environment in Pregnancy, From Past to Future: A Relational Open Data Infrastructure Covering 30,000 Births",Q2,1
https://openalex.org/W7125817662,DATA - Pyrolysis-driven stabilization and micronutrient partitioning in poultry waste–derived biochars,Q1,1
https://openalex.org/W7125877101,Adapter Merging Reactivates Latent Reasoning Traces: A Mechanism Analysis,Q3,1
https://openalex.org/W7125878529,"Promises, Perils, and (Timely) Heuristics for Mining Coding Agent Activity",Q1,1
https://openalex.org/W7125883910,Quantitative and qualitative assessment of petroleum products by spectroscopic and chemical data analytics / Abd Rahim Othman,Q4,1
https://openalex.org/W7125910763,Dead Universe Theory's Entropic Retraction Simultaneously Resolves ΛCDM Hubble and Growth Tensions: Δχ² = –211.6 from Identical Observational Datasets,Q6,1
https://openalex.org/W7125919019,Clinical validation of lightweight CNN architectures for reliable multi-class classification of lung cancer using histopathological imaging techniques,Q3,1
https://openalex.org/W7125925817,Oral Microbiota and Clinical Outcomes in Allogenic Hematopoietic Stem Cell Transplantation: A Systematic Review,"Q2, Q13",2
https://openalex.org/W7125933758,"Leveraging whole-genome re-sequencing for diversity, population structure, and a public mid-density genotyping enrichment panel in crimson clover ( <i>Trifolium incarnatum L</i> .) for breeding purposes",Q1,1
https://openalex.org/W7125952550,"From Irreproducible Science to Venture-Fundable Fiction: How Incentives, Paper Mills, and Capital Markets Enable a New Class of Biotech Startups",Q6,1
https://openalex.org/W7125952690,Unified Toroidal Cosmology: A Clifford Algebra Framework for Fundamental Physics,Q1,1
https://openalex.org/W7125959742,A K–R Parameterized Nonlinear Wetware Framework with Global Lyapunov Stability and Quantitative Convergence Benchmarks,Q1,1
https://openalex.org/W7125960232,A K–R Parameterized Nonlinear Wetware Framework with Global Lyapunov Stability and Quantitative Convergence Benchmarks,Q1,1
https://openalex.org/W7125965073,Mechanism of harmonic structure change with jet angle in flute playing,Q1,1
https://openalex.org/W7125966386,"Why Risk it, When You Can {rix} it: A Tutorial for Computational Reproducibility Focused on Simulation Studies",Q1,1
https://openalex.org/W7126025770,Leveraging Artificial Intelligence and Automation for Enhancing School Improvement Efforts,"Q1, Q8",2
https://openalex.org/W7126037415,Experimental Protocol for Comparative Testing of Consistency Constraints in Post-Selected Quantum Circuits: A Comparative NISQ Study,Q3,1
https://openalex.org/W7126054233,Collatz Final Gate v8.2 — Gate B Closure via a Provenance-Sealed Verdict Certificate (with GateB Bottleneck Note v1.5 and Level-2B Demo Packet),Q6,1
https://openalex.org/W7126085081,"Advanced Research Analytics: Statistical, Computational, and Simulation Techniques Across Disciplines",Q1,1
https://openalex.org/W7126093644,Experimental Protocol for Comparative Testing of Consistency Constraints in Post-Selected Quantum Circuits: A Comparative NISQ Study,Q3,1
https://openalex.org/W7126166565,A Core-Agnostic Validation Framework for Structural Similarity Metrics in One-Dimensional Signals,Q2,1
https://openalex.org/W7126171089,The Riemann Hypothesis: Theoretical Prediction and Computational Validation via Boundary Mathematics - A Unified Framework Demonstrating Geometric Necessity of the Critical Line,Q1,1
https://openalex.org/W7126172228,PK-PoMLO: Public Key Proof of ML Ownership System,Q6,1
https://openalex.org/W7126172241,"CMPSBL OS Substrate v6.x.x - A Governed Cognitive Operating System for Persistent, Self-Improving AI Systems",Q2,1
https://openalex.org/W7126194731,"CSL-∞: A Unified Framework for Deterministic Settlement, Formal Verification, and Computable Governance Architecture",Q1,1
https://openalex.org/W7126199572,Insomnia-LCA classifier: an open web application for insomnia subtype classification using latent class analysis,Q1,1
https://openalex.org/W7126213240,The Riemann Hypothesis: Theoretical Prediction and Computational Validation via Boundary Mathematics - A Unified Framework Demonstrating Geometric Necessity of the Critical Line,Q1,1
https://openalex.org/W7126244660,"Mathematical Modeling Techniques in Virtual Reality Technologies: An Integrated Review of Physical Simulation, Spatial Analysis, and Interface Implementation",Q3,1
https://openalex.org/W7126246328,"The Collatz Conjecture — Final Gate v8.3: Provenance-Sealed, From-Scratch Certificate Audit Pipeline",Q6,1
https://openalex.org/W7126261674,A Core-Agnostic Validation Framework for Structural Similarity Metrics in One-Dimensional Signals,Q2,1
https://openalex.org/W7126264697,The Global Hydro-Logic Tectonic: A Unified Systems Model of Cognitive Biogeography.,Q1,1
https://openalex.org/W7126268506,Intelligent Robotics and Autonomous Systems: From Cognitive Machines to Surgical Precision,Q3,1
https://openalex.org/W7126281296,Sustainable Open-Source AI Requires Tracking the Cumulative Footprint of Derivatives,Q3,1
https://openalex.org/W7126281580,"Training Memory in Deep Neural Networks: Mechanisms, Evidence, and Measurement Gaps",Q3,1
https://openalex.org/W7126360717,Survival and success of rehabilitation of the edentulous maxillary dental arch treated via immediately loaded fully-guided implant-supported fixed prostheses,Q2,1
https://openalex.org/W7126373748,A reproducible k-mer set-algebra workflow to quantify nuclear–chloroplast–mitochondrial sequence sharing in plant genomes,Q1,1
https://openalex.org/W7126374586,Manual for the reproducible geometric and computational implementation of Bührig-type metrics in submarine canyons,Q1,1
https://openalex.org/W7126378919,A reproducible k-mer set-algebra workflow to quantify nuclear–chloroplast–mitochondrial sequence sharing in plant genomes,Q1,1
https://openalex.org/W7126382002,Geometric Resolution of the Riemann Hypothesis: The PVT-Mc Convergence Framework,Q2,1
https://openalex.org/W7126383297,Stanceosaurus 2.0 - Classifying Stance Towards Russian and Spanish Misinformation,Q2,1
https://openalex.org/W7126403980,Michikaze Protocol v6.0: The Unified Intellectual Property Manifesto,Q2,1
https://openalex.org/W7126414600,ACME HOLD,Q3,1
https://openalex.org/W7126416434,Manual for the reproducible geometric and computational implementation of Bührig-type metrics in submarine canyons,Q1,1
https://openalex.org/W7126419285,Geometric Resolution of the Riemann Hypothesis: The PVT-Mc Convergence Framework,Q2,1
https://openalex.org/W7126420963,From PSNR to Frequency Evidence: Evaluating Super-Resolution Reliability on Low-SNR Fluorescence Channels,Q4,1
https://openalex.org/W7126430906,"Race, gender, and party in EEOC cases, 1996–2006: Assessing the role of judge attributes in case outcomes in the US district courts","Q1, Q7, Q8, Q9",4
https://openalex.org/W7126436507,A reproducible k-mer set-algebra workflow to quantify nuclear–chloroplast–mitochondrial sequence sharing in plant genomes,Q1,1
https://openalex.org/W7126437531,Modern Automation Strategies for Biomedical Research Infrastructures: A Technical Framework,Q1,1
https://openalex.org/W7126440551,ACME HOLD,Q3,1
https://openalex.org/W7126453329,Geometric Resolution of the Riemann Hypothesis: The PVT-Mc Convergence Framework,Q2,1
https://openalex.org/W7126466843,Front Matter,Q3,1
https://openalex.org/W7126545285,"A Modular Architecture with Observability, Governance, and Safe Autonomous Evolution",Q2,1
https://openalex.org/W7127038606,Adaptive monitoring and real-world evaluation of agentic AI systems,Q3,1
https://openalex.org/W7127048066,"Quantum Information Copy Time (QICT): Operational Definition, Minimal Locality Bounds, Hydrodynamic Susceptibilities, and a Programmatic Outlook",Q3,1
https://openalex.org/W7127049221,CIPipeline: A Reproducible and Extensible Pipeline Framework for Calcium Imaging,Q1,1
https://openalex.org/W7127060162,Subsumption Pattern Learning: A Formal Framework for Self-Distilling Swarm Intelligence Through Shared Collective Memory,Q3,1
https://openalex.org/W7127079630,Experimental Protocol for Comparative Testing of Consistency Constraints in Post-Selected Quantum Circuits: A Comparative NISQ Study,Q3,1
https://openalex.org/W7127094176,Context-Based URL Classification for Open Access Datasets and Software in Scholarly Documents,Q1,1
https://openalex.org/W7127130275,CC30k: A Citation Contexts Dataset for Reproducibility-Oriented Sentiment Analysis,Q1,1
https://openalex.org/W7127168220,Intelligent Journal System Full-Stack Theoretical Architecture Engineering Implementation and Supplementary Improvement Plans,Q6,1
https://openalex.org/W7127181205,Unified Toroidal Cosmology: A Clifford Algebra Framework for Fundamental Physics,Q1,1
https://openalex.org/W7127186869,"Set-up, validation, evaluation, and cost-benefit analysis of an AI-assisted assessment of responsible research practices in a sample of life science publications",Q1,1
https://openalex.org/W7127197130,Intelligent Journal System Full-Stack Theoretical Architecture Engineering Implementation and Supplementary Improvement Plans,Q6,1
https://openalex.org/W7127199979,Passkeys in Practice: An Empirical Evaluation of FIDO2/WebAuthn Compliance and Interoperability,Q2,1
https://openalex.org/W7127213122,ACME HOLD,Q3,1
https://openalex.org/W7127213487,Developmental Reweighting of Experiential Cues in Confidence Judgments: Evidence from Two Perceptual Tasks,Q6,1
https://openalex.org/W7127229451,ACME HOLD,Q3,1
https://openalex.org/W7127271982,Leakage Testing of 3D-Printed Vacuum Enclosures for Smart Facade Applications,Q3,1
https://openalex.org/W7127290573,Multi-Objective Preparation Process Optimization of Ultra-Small Manganese Ferrite Nanoparticles Using Probability-Based Method,Q1,1
https://openalex.org/W7127336887,"Neutrinos, Emergence Ontology, and Cosmological Coherence: a critical–propositional analysis under the modal discipline of the Theory of Objectivity (TO)",Q3,1
https://openalex.org/W7127350966,Assessing Species Delimitation in Entamoeba (Amoebozoa: Endamoebidae) Using the Small Subunit rRNA Gene: Its Application to the Entamoeba polecki Complex,Q2,1
https://openalex.org/W7127367058,Reproducible Drone Photogrammetry DSM and DTM Workflow with Public LiDAR Terrain Reference for a Heterogeneous Site,Q4,1
https://openalex.org/W7127382342,Acute Modulation of Physiological Tremor by Physical Exercise and Resistance-Based Protocols: A Meta-Analysis of Quantitative Neuromuscular Responses in Healthy Adults,Q1,1
https://openalex.org/W7127386356,The Verification Crisis: Expert Perceptions of GenAI Disinformation and the Case for Reproducible Provenance,Q3,1
https://openalex.org/W7127421166,"Neutrinos, Emergence Ontology, and Cosmological Coherence: a critical–propositional analysis under the modal discipline of the Theory of Objectivity (TO)",Q3,1
https://openalex.org/W7127436735,Diamond Hard Replication: A Normative Standard for Trustworthy AI‑Assisted Measurement in Social Science,"Q1, Q8",2
https://openalex.org/W7127445470,The Verification Crisis: Expert Perceptions of GenAI Disinformation and the Case for Reproducible Provenance,"Q1, Q3, Q4, Q7, Q8, Q15",6
https://openalex.org/W7127541960,HuPER: A Human-Inspired Framework for Phonetic Perception,Q2,1
https://openalex.org/W7127577228,PhiLogos: A Bounded Reasoning Kernel and Reference Implementation,Q1,1
https://openalex.org/W7127593676,Role-Conditioned Persona Persistence as a Function of Model Scale,Q3,1
https://openalex.org/W7127607828,Replay Cost as a Verification Primitive: Robust CHSH Self-Testing and the Limits of Auditability,Q6,1
https://openalex.org/W7127617007,"Reporting Practices, Open Science Practices, and Trustworthiness of Simulation Studies in Psychology: A Questionnaire Study",Q1,1
